entity_id,meridian_code,name_ko,name_zh,meridian,location_ko,location_en,method,needling,category
TE10,TE,천정,天井,수소양삼초경,"팔꿈치 뒤쪽면, 팔꿈치머리 융기(prominence of the olecranon)에서 몸 쪽으로 1寸이 되는 오목한 곳.","On the posterior aspect of the elbow, in the depression 1 B-cun proximal to the prominence of the olecranon.","팔꿈치를 굽혔을 때, 팔꿈치머리오목(olecranon fossa)에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸",acupoint
TE11,TE,청랭연,淸淵,수소양삼초경,"위팔 뒤쪽면, 팔꿈치머리 융기(prominence of the olecranon)와 봉우리각(acromial angle)을 연결하는 선 위, 팔꿈치머리 융기에서 몸쪽으로 2寸.","On the posterior aspect of the arm, on the line connecting the prominence of the olecranon with the acromial angle, 2 B-cun proximal to the prominence of the olecranon.","팔꿈치를 펴고, 팔꿈치머리 융기로부터 위쪽으로 2寸에서 취혈한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸",acupoint
TE12,TE,소락,消濼,수소양삼초경,"위팔 뒤쪽면, 팔꿈치머리 융기(prominence of the olecranon)와 봉우리각(acromial angle)을 연결하는 선 위, 팔꿈치머리 융기에서 몸쪽으로 5寸.","On the posterior aspect of the arm, on the line connecting the prominence of the olecranon with the acromial angle, 5 B-cun proximal to the prominence of the olecranon.",,"- 直刺 0.3～0.7寸

- 斜刺 0.5～1寸",acupoint
TE13,TE,노회,臑會,수소양삼초경,"위팔 뒤쪽면, 어깨세모근(deltoid muscle)의 뒤모서리 아래뒤쪽, 봉우리각(acromial angle)에서 아래쪽으로 3寸.","On the posterior aspect of the arm, posteroinferior to the border of the deltoid muscle, 3 B-cun inferior to the acromial angle.",,"- 直刺 0.5～1寸

- 斜刺 0.5～1寸",acupoint
TE14,TE,견료,肩髎,수소양삼초경,"팔이음뼈(shoulder girdle), 봉우리각(acromial angle)과 위팔뼈 큰결절(greater tubercle of the humerus) 사이의 오목한 곳.","On the shoulder girdle, in the depression between the acromial angle and the greater tubercle of the humerus.","팔꿈치를 굽히고 위팔을 외전시키면, 어깨뼈봉우리(acromion) 앞뒤로 각각 두 개의 오목한 곳이 나타난다. 肩髎(TE14)는 뒤쪽에 위치하며, 앞쪽에 위치한 肩髃(LI15)보다 덜 오목하다.","- 直刺 0.5～1寸

- 斜刺 1～2寸

- 肩關節炎 치료시는 어깨관절을 外轉시켜 어깨뼈봉우리와 위팔뼈큰결절 사이를 沿해서 極泉(HT1)을 향해 1.5～2寸 直刺, 혹은 極泉(HT1)까지 透刺하거나, 아래쪽으로 비스듬히 2～3寸 斜刺한다.",acupoint
TE15,TE,천료,天髎,수소양삼초경,"어깨뼈부위, 어깨뼈 위각(superior angle of the scapula)에서 위쪽 오목한 곳.","In the scapular region, in the depression superior to the superior angle of the scapula.","바르게 앉아 팔을 몸통 옆으로 늘어뜨리고, 肩井(GB21)과 曲垣(SI13)의 중간에서 취혈한다.","- 直刺 0.3～0.5寸 (肩胛棘의 방향으로 偏向하여 刺入, 不宜深刺)

- 斜刺 0.5～0.8寸",acupoint
TE16,TE,천유,天牖,수소양삼초경,"목 앞부위, 턱뼈각(angle of the mandible)과 같은 높이, 목빗근(sternocleidomastoid muscle)의 뒤 쪽 오목한 곳.","In the anterior region of the neck, at the same level as the angle of the mandible, in the depression posterior to the sternocleidomastoid muscle.",,"- 直刺 0.3～0.5寸 (不宜深刺)

- 斜刺 0.5～0.8寸",acupoint
TE17,TE,예풍,翳風,수소양삼초경,"목앞부위, 귓불(ear lobe)의 뒤쪽, 꼭지돌기(mastoid process) 아래끝의 앞쪽 오목한 곳.","In the anterior region of the neck, posterior to the ear lobe, in the depression anterior to the inferior end of the mastoid process.",,"- 直刺 0.5～1寸

- 斜刺 1～1.5寸",acupoint
TE18,TE,계맥,瘈脈,수소양삼초경,"머리, 꼭지돌기(mastoid process) 중심, 翳風(TE17)에서 角孫(TE20)을 연결하는 곡선에서 위쪽으로부터 2/3와 아래쪽으로부터 1/3이 되는 지점.","On the head, at the center of the mastoid process, at the junction of the upper 2/3 and lower 1/3 of the curved line from TE17 to TE20.",,"- 直刺 0.1～0.2寸

- 斜刺 0.5～1寸

- 點刺出血",acupoint
TE19,TE,노식,顱息,수소양삼초경,"머리, 翳風(TE17)에서 角孫(TE20)을 연결하는 곡선에서 위쪽으로부터 1/3 과 아래쪽으로부터 2/3가 되는 지점.","On the head, at the junction of the upper 1/3 and lower 2/3 of the curved line from TE17 to TE20.",,"- 直刺 0.1～0.2寸

- 斜刺 0.1～0.3寸 (0.1寸 刺入한 후 後方을 향해 0.5寸 斜刺하기도 한다)",acupoint
TE20,TE,각손,角孫,수소양삼초경,"머리, 귓바퀴끝(auricular apex)의 바로 위쪽 지점.","On the head, just superior to the auricular apex.","귓바퀴를 앞으로 접어 머리에 눌러 붙일 때, 귓바퀴끝이 머리에 닿는 지점에서 취혈한다.","- 直刺 0.1～0.2寸

- 斜刺 0.1～0.3寸",acupoint
TE21,TE,이문,耳門,수소양삼초경,"얼굴, 귀구슬위패임(supratragic notch)과 아래턱뼈 관절돌기(condylar process of the mandible) 사이의 오목한 곳.","On the face, in the depression between the supratragic notch and the condylar process of the mandible.",- 입을 벌리고 鍼尖을 下向하여 聽宮(SI19) 및 聽會(GB2)로 透刺하여 0.5～1.5寸 刺入,,acupoint
TE22,TE,화료,和髎,수소양삼초경,"머리, 관자놀이 머리카락경계선(temple hairline)의 뒤쪽, 귓바퀴뿌리(auricular root)의 앞쪽, 얕은관자동맥(superficial temporal artery)의 뒤쪽.","On the head, posterior to the temple hairline, anterior to the auricular root, posterior to the superficial temporal artery.",,"- 直刺 0.1～0.2寸

- 斜刺 0.3～0.5寸",acupoint
TE23,TE,사죽공,絲竹空,수소양삼초경,"머리, 눈썹 가쪽끝의 오목한 곳.","On the head, in the depression at the lateral end of the eyebrow.
Note: TE23 is superior to GB1.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～1寸 (皮下를 沿하여 後方으로)

- 橫刺時 後方 또는 魚腰를 향해 皮下를 沿하여 0.5～1寸 刺入

- 刺出血 (頭風*, 偏頭痛 치료시)",acupoint
GB1,GB,동자료,瞳子髎,족소양담경,"머리, 가쪽눈구석(outer canthus)에서 가쪽으로 0.5寸 오목한 곳.","On the head, in the depression, 0.5 B-cun lateral to the outer canthus of the eye.","눈초리(目外眥) 가쪽 약 0.5寸으로, 눈확가쪽모서리 오목한 곳에서 취혈한다.","- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸

- 橫刺 0.5～1寸 (太陽을 향해 刺入)",acupoint
GB2,GB,청회,聽會,족소양담경,"얼굴, 귀구슬사이패임(intertragic notch)과 아래턱뼈 관절돌기(condylar process of mandible) 사이의 오목한 곳.","On the face, in the depression between the intertragic notch and the condylar process of the mandible.","입을 벌리고, 귀구슬사이패임 앞쪽의 오목한 곳에서 취혈한다. 聽宮(SI19)에서 수직으로 아래쪽에 위치한다.","- 直刺 0.3～0.5寸

- 斜刺 0.5～0.7寸

- 입을 벌리고 약간 後斜方으로 1～1.5寸 刺入하기도 한다.",acupoint
GB3,GB,상관,上關,족소양담경,"머리, 광대활(zygomatic arch) 중점 위쪽의 오목한 곳.","On the head, in the depression superior to the midpoint of the zygomatic arch.","광대활 위쪽, 下關(ST7) 위쪽의 오목한 곳에서 취혈한다.","- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸",acupoint
GB4,GB,함염,頷厭,족소양담경,"머리, 頭維(ST8)와 曲鬢(GB7)을 연결하는 곡선에서 위쪽으로부터 1/4과 아래쪽으로부터 3/4이 되는 지점.","On the head, at the junction of the upper one fourth and lower three fourths of the curved line from ST8 to GB7.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (아래를 향하여 沿皮刺)",acupoint
GB5,GB,현로,懸顱,족소양담경,"머리, 頭維(ST8)와 曲鬢(GB7)을 연결하는 곡선의 중점.","On the head, at the midpoint of the curved line from ST8 to GB7.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)",acupoint
GB6,GB,현리,懸釐,족소양담경,"머리, 頭維(ST8)와 曲鬢(GB7)을 연결하는 곡선에서 위쪽으로부터 3/4과 아래쪽으로부터 1/4이 되는 지점.","On the head, at the junction of the upper three fourths and lower one fourth of the curved line from ST8 to GB7.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)",acupoint
GB7,GB,곡빈,曲鬢,족소양담경,"머리, 귓바퀴끝(auricular apex)을 지나는 수평선과 관자놀이 머리카락경계선(temple hairline)의 뒤모서리를 지나는 수직선이 만나는 지점.","On the head, at the junction of the vertical line of the posterior border of the temple hairline and the horizontal line of the apex of the auricle.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸",acupoint
GB8,GB,솔곡,率谷,족소양담경,"머리, 귓바퀴끝(auricular apex)에서 수직으로 위쪽, 관자놀이 머리카락경계선(temporal hairline)에서 위쪽으로 1.5寸.","On the head, directly superior to the auricular apex, 1.5 B-cun superior to the temporal hairline.","角孫(TE20) 위쪽, 髮際(hairline)에서 머리 안쪽으로 1.5寸 지점으로, 음식을 씹을 때 쉽게 촉지된다.","- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
GB9,GB,천충,天衝,족소양담경,"머리, 귓바퀴뿌리(auricular root) 뒤 모서리에서 수직으로 위쪽, 髮際 (hairline)에서 위쪽으로 2寸.","On the head, directly superior to the posterior border of the auricular root, 2 B-cun superior to the hairline.",率谷(GB8)에서 뒤쪽으로 0.5寸 지점에서 취혈한다.,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
GB10,GB,부백,浮白,족소양담경,"머리, 꼭지돌기(mastoid process)의 위뒤쪽, 天衝(GB9)에서 完骨(GB12)을 연결하는 곡선에서 위로부터 1/3과 아래로부터 2/3가 되는 지점.","On the head, posterosuperior to the mastoid process, at the junction of the upper one third and lower two thirds of the curved line from GB9 to GB12.","귓바퀴끝(auricular apex)의 뒤쪽, 髮際(hairline)에서 위쪽으로 1寸이 되는 지점에서 취혈한다.","- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
GB11,GB,두규음,頭竅陰,족소양담경,"머리, 꼭지돌기(mastoid process) 위 뒤쪽, 天衝(GB9)에서 完骨(GB12)을 연결하는 곡선에서 위쪽으로부터 2/3과 아래쪽으로부터 1/3이 되는 지점.","On the head, posterior and superior to the mastoid process, at the junction of the upper two thirds and lower one third of the curved line from GB9 to GB12.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
GB12,GB,완골,完骨,족소양담경,"목 앞부위, 꼭지돌기(mastoid process) 아래뒤쪽의 오목한 곳.","In the anterior region of the neck, in the depression posteroinferior to the mastoid process.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (沿皮刺)",acupoint
GB13,GB,본신,本神,족소양담경,"머리, 前髮際(anterior hairline)에서 머리 안쪽으로 0.5寸, 앞정중선(anterior median line)에서 가쪽으로 3寸.","On the head, 0.5 B-cun superior to the anterior hairline, 3 B-cun lateral to the anterior median line.",神庭(GV24)에서 頭維(ST8)를 연결하는 곡선에서 안쪽으로부터 2/3와 가쪽으로부터 1/3이 되는 지점에서 취혈한다.,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)",acupoint
GB14,GB,양백,陽白,족소양담경,"머리, 동공(pupil) 중심에서 수직으로 위쪽, 눈썹 위쪽으로 1寸.","On the head, 1 B-cun superior to the eye brow, directly superior to the centre of the pupil.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)

- 橫刺하여 魚腰로 透刺 0.3～0.5寸 (위에서 아래로 皮下部를 沿하여 刺入)",acupoint
GB15,GB,두임읍,頭泣,족소양담경,"머리, 동공(pupil) 중심에서 수직으로 위쪽, 前髮際(anterior hairline)에서 머리 안쪽으로 0.5寸.","On the head, 0.5 B-cun within the anterior hairline, directly superior to the centre of the pupil.","정면을 바라볼 때, 동공 중심에서 위 쪽, 神庭(GV24)에서 頭維(ST8)를 연결하는 곡선의 중점에서 취혈한다.","- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (위를 향하여 沿皮刺)

- 三稜鍼으로 點刺出血",acupoint
GB16,GB,목창,目窓,족소양담경,"머리, 동공(pupil) 중심에서 수직으로 위쪽, 前髮際(anterior hairline)에서 머리 안쪽으로 1.5寸.","On the head, 1.5 B-cun within the anterior hairline, directly superior to the centre of the pupil.
Note: GB16 is 1 B-cun superior to GB15.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)

- 三稜鍼으로 點刺出血",acupoint
GB17,GB,정영,正營,족소양담경,"머리, 동공(pupil) 중앙에서 수직으로 위쪽, 前髮際(anterior hairline)에서 머리 안쪽으로 2.5寸.","On the head, 2.5 B-cun within the anterior hairline, directly superior to the centre of the pupil.
Note: GB17 is 2 B-cun superior to GB15.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)",acupoint
GB18,GB,승령,承靈,족소양담경,"머리, 동공(pupil) 중심에서 수직으로 위쪽, 前髮際(anterior hairline)에서 머리 안쪽으로 4寸.","On the head, 4 B-cun within the anterior hairline, directly superior to the centre of the pupil.
Note: GB18 is 1.5 B-cun posterior to GB17, at the same level as BL7.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)",acupoint
GB19,GB,뇌공,腦空,족소양담경,"머리, 風池(GB20)에서 수직으로 위 쪽, 바깥뒤통수뼈융기(external occipital protuberance) 위모서리와 같은 높이.","On the head, at the same level as the superior border of the external occipital protuberance, directly superior to GB20.
Note: GB19 is at the same level as GV17 and BL9.",,"- 直刺 0.2～0.3寸

- 斜刺 0.3～0.5寸 (뒤를 향하여 沿皮刺)",acupoint
GB20,GB,풍지,風池,족소양담경,"목 뒤부위, 뒤통수뼈(occipital bone)의 아래쪽, 목빗근이 닿는 곳(insertion of sternocleidomastiod muscle)의 뒤쪽 가장자리와 등 세모근이 이는 곳(origin of trapezius muscle)의 바깥쪽 가장자리 사이의 오목한 곳.","In the posterior region of the neck, inferior to the occipital bone, in the depression between the insertion of sternocleidomastoid and the origin of trapezius muscles.
Note: GB20 is at the same level as GV16.",,"- 直刺 0.3～1寸 (반대쪽 眼球 방향으로 刺入)

- 斜刺 0.5～1.5寸 (약간 斜下 방향인 耳垂와 수평으로 刺入)",acupoint
GB21,GB,견정,肩井,족소양담경,"목 뒤부위, 일곱째 목뼈 가시돌기 (spinous process of the 7th cervical vertebra)와 어깨뼈봉우리(acromion) 가 쪽끝을 연결하는 선의 중점.","In the posterior region of the neck, at the midpoint of the line connecting the spinous process of the seventh cervical vertebra (C7) with the lateral end of the acromion.",,"- 直刺 0.3～0.5寸

- 斜刺 0.5～1寸

- 鍼感이 비교적 강하고 아래에는 肺尖部가 있으므로 신중히 자침하며, 갑자기

자극을 주거나 深刺하여 暈鍼이나 氣胸이 발생하지 않도록 한다.

- 若鍼深悶倒, 急補足三里 (『鍼灸大成』)",acupoint
GB22,GB,연액,淵腋,족소양담경,"가쪽가슴부위, 넷째 갈비사이공간(the 4th intercostal space), 중간겨드랑선(midaxillary line) 위.","In the lateral thoracic region, in the fourth intercostal space, on the midaxillary line.",,"- 直刺 0.2～0.3寸 (不宜深刺)

- 斜刺 0.3～0.5寸",acupoint
GB23,GB,첩근,輒筋,족소양담경,"가쪽가슴부위, 넷째 갈비사이공간(the 4th intercostal space), 중간겨드랑선 (midaxillary line)에서 앞쪽으로 1寸.","In the lateral thoracic region, in the fourth intercostal space, 1 B-cun anterior to the midaxillary line.",淵腋(GB22) 앞쪽 1寸에서 취혈한다.,"- 直刺 0.2～0.3寸 (不宜深刺)

- 斜刺 0.3～0.5寸",acupoint
GB24,GB,일월,日月,족소양담경,"앞가슴부위, 일곱째 갈비사이공간(the 7th intercostal space), 앞정중선(anterior median line)에서 가쪽으로 4寸.","In the anterior thoracic region, in the seventh intercostal space, 4 B-cun lateral to the anterior median line.","젖꼭지(nipple) 중심의 아래쪽, 期門(LR14)으로부터 갈비뼈 하나 아래에서 취혈한다. 여성의 경우, 빗장중간선(midclavicular line)과 일곱째 갈비사이공간이 만나는 지점에서 취혈할 수도 있다.","- 直刺 0.3～0.5寸 (不宜深刺)

- 斜刺 0.3～0.5寸",acupoint
GB25,GB,경문,京門,족소양담경,"옆배, 열두째 갈비뼈끝(free extremity of the 12th rib)의 아래쪽.","On the lateral abdomen, inferior to the free extremity of the 12th rib.",옆으로 누워 팔을 머리 위쪽으로 올리고 취혈한다. 열두째 갈비뼈끝은 뒤겨드랑선(posterior axillary line) 뒤 쪽의 갈비뼈활(costal arch) 아래모서리에서 촉지된다.,"- 直刺 0.3～0.5寸 (不宜深刺)

- 斜刺 0.5～1寸",acupoint
